Dia,Tienda,Clave Producto,Producto,Piezas,Ventas Monto,Existencias,Inventario Monto
2016/09/06,101 GALERÍAS QUERETARO,11956020580,TMT FIGURAS 6 FLINGERZ,0,0,2,818
2016/09/06,175 GALERIAS TOLUCA,11956027454,PAW TABLETA DE RYDER,0,0,6,2214
2016/09/06,123 GALERIAS GUADALAJARA,11956025002,KNS KINETIC SAND NEON 170 G,1,149,0,0
2016/09/06,174 GOURMETERIA,11956027992,SFP FIG ACCION SONIDO,0,0,6,3114
2016/09/06,173 GALERIAS SERDAN,11956028760,TMT MOVIE 2 FIGURAS 11,0,0,1,699
2016/09/06,173 GALERIAS SERDAN,11956020259,DWD DRAGONES DE ACCION,0,0,11,4059
2016/09/06,149 LEÒN PLAZA MAYOR,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,10,2590
2016/09/06,172 GALERIAS MAZATLAN,11956024157,PELUCHE LANZABLE DE CHIMUELO,0,0,0,-244
2016/09/06,148 GRAN PLAZA MERIDA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,1,259
2016/09/06,171 TECAMACHALCO,11956024978,MDL SET MULTIMODAL 10 MODELOS,0,0,6,2580
2016/09/06,148 GRAN PLAZA MERIDA,11956020259,DWD DRAGONES DE ACCION,0,0,12,4428
2016/09/06,170 METROPOLI PATRIOTISMO,11956026554,BGM MEMORIA PAW PATROL,0,0,5,1045
2016/09/06,147 MONTEJO,11956022445,DRAGONES DE PELUCHE SIN SONIDO,0,0,1,100
2016/09/06,169 GALERIAS CAMPECHE,11956027033,PAW CACHORROS AEREOS,0,0,4,1196
2016/09/06,146 ALTABRISA TABASCO,11956024269,PAW PELUCHE BASICO 8,0,0,16,4944
2016/09/06,168 OAXACA,11956027991,SFP FIG ACCION,0,0,24,3816
2016/09/06,145 XALAPA LAS ANIMAS,11956026200,PAW INX BOLSA DE BLOQUES,0,0,2,1158
2016/09/06,167 TECNOLOGICO METEPEC,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,34,8126
2016/09/06,144 XALAPA LAS AMERICAS,11956026609,PAW CAMION PAW PATROLLER,0,0,10,21790
2016/09/06,167 TECNOLOGICO METEPEC,11956024163,DWD DRAGON Y VIKINGO,0,0,13,4797
2016/09/06,143 CORDOBA,11956027926,DNG SET CREATIVO,0,0,6,1194
2016/09/06,166 PLAZA CRYSTAL,11956026199,PAW INX CAJITA MARSHALL,0,0,0,0
2016/09/06,142 URUAPAN AGORA,11956028590,DNG MEGA SET,0,0,4,2396
2016/09/06,165 SAN JUAN DEL RIO,11956026618,PAW CACHORROS DE RES CATE,0,0,4,1196
2016/09/06,142 URUAPAN AGORA,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,30,12270
2016/09/06,164 LEON SUR,11956027927,DNG SET DE VIAJE,0,0,5,1995
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956020693,BATALLA DE LOS SEXOS,0,0,4,1556
2016/09/06,163 ANTEA QUERETARO,11956028590,DNG MEGA SET,0,0,5,2995
2016/09/06,140 PALMAS,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,16,2544
2016/09/06,162 PLAZA TLALNEPANTLA,11956031728,DOG ZOOMER ZUPPIES,0,0,4,4116
2016/09/06,139 GALERIAS ATIZAPAN,11956026427,VEHICULO BASICO CON FIGURA,0,0,1,439
2016/09/06,162 PLAZA TLALNEPANTLA,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,24,9816
2016/09/06,138 PLAZA VALLE ORIZABA,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,6,1554
2016/09/06,161 GALERIAS CELAYA,11956020699,BGM HIJOS CONTRA PADRES,0,0,5,1395
2016/09/06,137 ANDARES GUADALAJARA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,0,0
2016/09/06,160 GALERIAS ZACATECAS,11956024524,STF REPUESTOS DE TELA,0,0,2,258
2016/09/06,137 ANDARES GUADALAJARA,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,12,8388
2016/09/06,159 PATRIA,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,2,1158
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956024574,TMNT FIGURA DE 5 SOLO TORTUGAS,0,0,1,239
2016/09/06,158 RIO MAYO,11956027926,DNG SET CREATIVO,0,0,4,796
2016/09/06,135 SAN JERONIMO,11956026201,PAW INX TORRE,0,0,2,1998
2016/09/06,157 TOWN CENTER ROSARIO,11956031728,DOG ZOOMER ZUPPIES,0,0,4,4116
2016/09/06,123 GALERIAS GUADALAJARA,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,20,6180
2016/09/06,134 POWER CENTER COACALCO,11956026554,BGM MEMORIA PAW PATROL,0,0,11,2145
2016/09/06,157 TOWN CENTER ROSARIO,11956019182,HEDBANZ DISNEY,0,0,0,0
2016/09/06,123 GALERIAS GUADALAJARA,11956022972,PEZ ROBOT  2 CORALES Y CASTILLO,0,0,1,110
2016/09/06,133 ALTARIA AGUASCALIENTES,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,9,4041
2016/09/06,156 TABASCO 2000,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,3,627
2016/09/06,121 OUTLET PUEBLA,11956024527,STF REPUESTOS DE ANIMALES Y ALIMENTOS,0,0,1,175
2016/09/06,132 LA CUSPIDE,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,4,2316
2016/09/06,506 PRICE TOYS ARCO NORTE,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,43,5504
2016/09/06,155 PEDREGAL,11956026202,PAW INX COCHE RUBBLE,0,0,6,2094
2016/09/06,121 OUTLET PUEBLA,11956018063,VTC ILR ACTIVITY WALKER AST MSP 4PK M01,0,0,2,1499
2016/09/06,132 LA CUSPIDE,11956020699,BGM HIJOS CONTRA PADRES,0,0,6,1674
2016/09/06,503 PRICE TOYS VALLEJO,11956026554,BGM MEMORIA PAW PATROL,0,0,36,6156
2016/09/06,154 ALTABRISA MERIDA,11956027389,PAW SET CACHORROS METALICOS,0,0,5,6195
2016/09/06,120 PUEBLA 5 DE MAYO,11956027991,SFP FIG ACCION,0,0,34,5406
2016/09/06,131 FORUM COATZACOALCOS,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,16,3344
2016/09/06,501 CENTRO JUGUETERO,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,6,1740
2016/09/06,153 TUXTLA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,6,1554
2016/09/06,120 PUEBLA 5 DE MAYO,11956020259,DWD DRAGONES DE ACCION,0,0,42,15498
2016/09/06,130 PLAZA PATRIA,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,13,3367
2016/09/06,295 CEDIS JUGUETRON,11956018044,LA LLAVE MAGICA,0,0,5,1145
2016/09/06,153 TUXTLA,11956018010,BGM HEDBANZ NINOS,0,0,35,10815
2016/09/06,119 LERMA,11956023019,AMIGOS PELUDOS,0,0,3,408
2016/09/06,129 CUERNAVACA SAN DIEGO,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,5,2495
2016/09/06,181 VISTA HERMOSA,11956027927,DNG SET DE VIAJE,0,0,5,1995
2016/09/06,152 SAN LUIS CARSO,11956024269,PAW PELUCHE BASICO 8,0,0,15,4635
2016/09/06,119 LERMA,11956015365,ZOOBLES CAMBIO DE ROPA,0,0,58,13282
2016/09/06,128 PLAZA LAS AMERICAS,11956026609,PAW CAMION PAW PATROLLER,0,0,6,13074
2016/09/06,180 JUGUETRON ONLINE,11956027114,PAW INX CAJITA RUBBLE,0,0,4,1156
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956026202,PAW INX COCHE RUBBLE,0,0,1,349
2016/09/06,118 TLALNEPANTLA,11956026203,PAW INX COCHE CHASE,0,0,6,2160
2016/09/06,127 PREMIUM OUTLET,11956027926,DNG SET CREATIVO,0,0,8,1440
2016/09/06,177 BERNARDO QUINTANA,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,11,2849
2016/09/06,150 SAN LUIS,11956026608,DIBUJAZO,0,0,0,0
2016/09/06,117 TOLLIN CENTER,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,6,2520
2016/09/06,127 PREMIUM OUTLET,11956019694,E SCUELA ENCUENTRA,0,0,14,7700.7
2016/09/06,117 TOLLIN CENTER,11956019759,VEHICULOS ROLL A SCARE,0,0,4,1117
2016/09/06,126 GALERIAS CUERNAVACA,11956028699,PAW INX CAMION,0,0,1,799
2016/09/06,116 ANGELOPOLIS,11956026125,TMT MUTATIONS MEZCLA Y COMBINA,0,0,25,5975
2016/09/06,126 GALERIAS CUERNAVACA,11956022492,MINI PELUCHES DRAGON DE 8,0,0,2,389
2016/09/06,115 PERINORTE,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,2,698
2016/09/06,125 LEON,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,14,3626
2016/09/06,114 C. C. SANTA FE,11956027927,DNG SET DE VIAJE,0,0,6,2394
2016/09/06,124 GALERIAS PACHUCA,11956026426,TMNT FIGURA CON SONIDO 6,0,0,1,439
2016/09/06,113 GALERIAS INSURGENTES,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,22,5258
2016/09/06,113 GALERIAS INSURGENTES,11956022973,PEZ ROBOT RED Y 2 CORALES,0,0,1,110
2016/09/06,112 GALERIAS COAPÁ,11956026201,PAW INX TORRE,0,0,2,1998
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956026754,FLYING FAIRY PRINCESA,0,0,8,5993
2016/09/06,109 PABELLON POLANCO,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,9,2871
2016/09/06,109 PABELLON POLANCO,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,10,6990
2016/09/06,108 PLAZA LINDAVISTA,11956023772,EVOLUCION CUATRIMOTO,0,0,1,345
2016/09/06,108 PLAZA LINDAVISTA,11956016506,BKG RELOJ BAKUMETER GI,0,0,6,2448
2016/09/06,107 CENTRAL DE ABASTOS,11956026202,PAW INX COCHE RUBBLE,0,0,2,630
2016/09/06,106 REAL CENTER GUADALAJARA,11956028024,PPG PYS DLX FLIPPINACTION PLAYSET MML1PK,0,0,5,3895
2016/09/06,105 GALERÍAS METEPEC,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,16,4944
2016/09/06,105 GALERÍAS METEPEC,11956023350,TMT CAPARAZON DE TORTUGAS,0,0,0,0
2016/09/06,104 MUNDO E,11956024608,DGB JAULA PARA DIGIBIRD,0,0,6,2334
2016/09/06,103 INSURGENTES,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,1,349
2016/09/06,102 SAN COSME,11956028759,TMT MOV2 ARMAS,0,0,3,1257
2016/09/06,102 SAN COSME,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,2,1398
2016/09/06,176 VIA VALLEJO,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,3,1137
2016/09/06,101 GALERÍAS QUERETARO,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,31,6479
2016/09/06,175 GALERIAS TOLUCA,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,2,758
2016/09/06,135 SAN JERONIMO,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,1,209,0,0
2016/09/06,174 GOURMETERIA,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,6,1854
2016/09/06,174 GOURMETERIA,11956020370,BGM HEDBANZ ACTUALO,0,0,11,4279
2016/09/06,173 GALERIAS SERDAN,11956024269,PAW PELUCHE BASICO 8,0,0,12,3708
2016/09/06,149 LEÒN PLAZA MAYOR,11956028579,AGB SET EXPLOSION CD PUERCOS,0,0,1,659
2016/09/06,172 GALERIAS MAZATLAN,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,0,0
2016/09/06,148 GRAN PLAZA MERIDA,11956031704,PAW VEHICULO BASICO TEMATICO,0,0,6,2394
2016/09/06,171 TECAMACHALCO,11956026554,BGM MEMORIA PAW PATROL,0,0,7,1463
2016/09/06,148 GRAN PLAZA MERIDA,11956024163,DWD DRAGON Y VIKINGO,0,0,6,2214
2016/09/06,170 METROPOLI PATRIOTISMO,11956027368,PAW 6 PACK CACHORROS TRANSFORMABLES  EXCLUSIVA JUGUETRON,0,0,0,0
2016/09/06,147 MONTEJO,11956024608,DGB JAULA PARA DIGIBIRD,0,0,16,6224
2016/09/06,169 GALERIAS CAMPECHE,11956028541,PAW PELUCHE 10 NINO,0,0,6,3114
2016/09/06,146 ALTABRISA TABASCO,11956026201,PAW INX TORRE,0,0,0,0
2016/09/06,168 OAXACA,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,6,1434
2016/09/06,145 XALAPA LAS ANIMAS,11956026609,PAW CAMION PAW PATROLLER,0,0,2,4358
2016/09/06,168 OAXACA,11956022492,MINI PELUCHES DRAGON DE 8,0,0,4,907
2016/09/06,144 XALAPA LAS AMERICAS,11956027927,DNG SET DE VIAJE,0,0,14,5586
2016/09/06,167 TECNOLOGICO METEPEC,11956024631,HADA  MAGICA AEROPLANO,0,0,2,419
2016/09/06,143 CORDOBA,11956028761,TMT MOV2 FIGURA 6,0,0,6,2514
2016/09/06,166 PLAZA CRYSTAL,11956026608,DIBUJAZO,0,0,5,1395
2016/09/06,143 CORDOBA,11956019182,HEDBANZ DISNEY,0,0,3,1257
2016/09/06,165 SAN JUAN DEL RIO,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,2,998
2016/09/06,142 URUAPAN AGORA,11956023814,BGM BIGOTAZO,0,0,8,2152
2016/09/06,164 LEON SUR,11956028759,TMT MOV2 ARMAS,0,0,6,2514
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956024527,STF REPUESTOS DE ANIMALES Y ALIMENTOS,0,0,0,0
2016/09/06,164 LEON SUR,11956018010,BGM HEDBANZ NINOS,0,0,24,7416
2016/09/06,140 PALMAS,11956026200,PAW INX BOLSA DE BLOQUES,0,0,1,579
2016/09/06,163 ANTEA QUERETARO,11956023814,BGM BIGOTAZO,0,0,4,1076
2016/09/06,139 GALERIAS ATIZAPAN,11956027033,PAW CACHORROS AEREOS,0,0,4,1196
2016/09/06,162 PLAZA TLALNEPANTLA,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,0,0
2016/09/06,138 PLAZA VALLE ORIZABA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,1,259
2016/09/06,161 GALERIAS CELAYA,11956024574,TMNT FIGURA DE 5 SOLO TORTUGAS,0,0,0,0
2016/09/06,137 ANDARES GUADALAJARA,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,10,4090
2016/09/06,160 GALERIAS ZACATECAS,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,1,579
2016/09/06,137 ANDARES GUADALAJARA,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,30,6270
2016/09/06,159 PATRIA,11956026759,SC KIT DE TELAS JUMBO,0,0,4,1036
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,0,0
2016/09/06,158 RIO MAYO,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,11,3509
2016/09/06,135 SAN JERONIMO,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,1,349
2016/09/06,158 RIO MAYO,11956022690,BGM HIJOS CONTRA PADRES DISNEY,0,0,3,1257
2016/09/06,124 GALERIAS PACHUCA,11956020693,BATALLA DE LOS SEXOS,0,0,7,2723
2016/09/06,134 POWER CENTER COACALCO,11956027870,DNG SET CON VIDA,0,0,6,3510
2016/09/06,157 TOWN CENTER ROSARIO,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,4,836
2016/09/06,123 GALERIAS GUADALAJARA,11956024631,HADA  MAGICA AEROPLANO,0,0,0,-139
2016/09/06,133 ALTARIA AGUASCALIENTES,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,11,3399
2016/09/06,156 TABASCO 2000,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,11,5489
2016/09/06,121 OUTLET PUEBLA,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,1,537
2016/09/06,133 ALTARIA AGUASCALIENTES,11956022690,BGM HIJOS CONTRA PADRES DISNEY,0,0,0,0
2016/09/06,506 PRICE TOYS ARCO NORTE,11956028590,DNG MEGA SET,0,0,16,7552
2016/09/06,155 PEDREGAL,11956026726,MEC 10 MOD DINOSAURIOS,0,0,10,4890
2016/09/06,121 OUTLET PUEBLA,11956019464,TMNT FIGURAS RETRO 6,0,0,0,-199
2016/09/06,132 LA CUSPIDE,11956024524,STF REPUESTOS DE TELA,0,0,2,258
2016/09/06,503 PRICE TOYS VALLEJO,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,47,9212
2016/09/06,154 ALTABRISA MERIDA,11956028583,AGB FIG ACCION LUJO SONIDO,0,0,4,1636
2016/09/06,120 PUEBLA 5 DE MAYO,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,18,5742
2016/09/06,131 FORUM COATZACOALCOS,11956026199,PAW INX CAJITA MARSHALL,0,0,3,867
2016/09/06,501 CENTRO JUGUETERO,11956027454,PAW TABLETA DE RYDER,0,0,9,3312
2016/09/06,153 TUXTLA,11956031649,TMT MOV2 CAMION C FIGURA,0,0,1,1449
2016/09/06,120 PUEBLA 5 DE MAYO,11956024163,DWD DRAGON Y VIKINGO,0,0,29,10701
2016/09/06,130 PLAZA PATRIA,11956026425,TMNT FIGURA 2 5,0,0,1,209
2016/09/06,295 CEDIS JUGUETRON,11956024216,MEC SET MULTIMODAL 40 MODELOS,0,0,0,0
2016/09/06,153 TUXTLA,11956023814,BGM BIGOTAZO,0,0,8,2152
2016/09/06,119 LERMA,11956024609,DGB DIGIBIRD TRIO,0,0,4,2656
2016/09/06,129 CUERNAVACA SAN DIEGO,11956026554,BGM MEMORIA PAW PATROL,0,0,7,1463
2016/09/06,182 ECATEPEC,11956020693,BATALLA DE LOS SEXOS,0,0,4,1556
2016/09/06,152 SAN LUIS CARSO,11956026069,DWD CHIMUELO ELECTRONICO DE LUJO,0,0,1,899
2016/09/06,119 LERMA,11956018042,VTC ILR VTECH ANIMAL PHONE MSP 6PK,0,0,13,2988
2016/09/06,128 PLAZA LAS AMERICAS,11956027870,DNG SET CON VIDA,0,0,6,3894
2016/09/06,180 JUGUETRON ONLINE,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,6,2694
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956026608,DIBUJAZO,0,0,3,837
2016/09/06,118 TLALNEPANTLA,11956026609,PAW CAMION PAW PATROLLER,0,0,4,8208
2016/09/06,127 PREMIUM OUTLET,11956028699,PAW INX CAMION,0,0,2,1440
2016/09/06,177 BERNARDO QUINTANA,11956028579,AGB SET EXPLOSION CD PUERCOS,0,0,3,1977
2016/09/06,150 SAN LUIS,11956027991,SFP FIG ACCION,0,0,14,2226
2016/09/06,117 TOLLIN CENTER,11956028958,STF KIT PROFESIONAL,0,0,6,1464
2016/09/06,127 PREMIUM OUTLET,11956020699,BGM HIJOS CONTRA PADRES,0,0,7,1841
2016/09/06,117 TOLLIN CENTER,11956022690,BGM HIJOS CONTRA PADRES DISNEY,0,0,7,2730
2016/09/06,127 PREMIUM OUTLET,11956013249,PAPERONI ESTUDIO DE LUJO,0,0,4,1641
2016/09/06,116 ANGELOPOLIS,11956026593,PAW CACHORROS HEROES,0,0,8,1672
2016/09/06,126 GALERIAS CUERNAVACA,11956024527,STF REPUESTOS DE ANIMALES Y ALIMENTOS,0,0,5,945
2016/09/06,115 PERINORTE,11956027991,SFP FIG ACCION,0,0,8,1272
2016/09/06,125 LEON,11956026269,DWD CHIMUELO CONTRA DRAGON CON ARMADURA,0,0,1,529
2016/09/06,114 C. C. SANTA FE,11956028699,PAW INX CAMION,0,0,2,1598
2016/09/06,124 GALERIAS PACHUCA,11956026754,FLYING FAIRY PRINCESA,0,0,9,6792
2016/09/06,114 C. C. SANTA FE,11956020580,TMT FIGURAS 6 FLINGERZ,0,0,0,0
2016/09/06,113 GALERIAS INSURGENTES,11956024524,STF REPUESTOS DE TELA,0,0,10,1290
2016/09/06,112 GALERIAS COAPÁ,11956026726,MEC 10 MOD DINOSAURIOS,0,0,5,2445
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,8,3272
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,27,11043
2016/09/06,109 PABELLON POLANCO,11956024266,PAW VEHICULO BASICO,0,0,28,11172
2016/09/06,108 PLAZA LINDAVISTA,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,11,5489
2016/09/06,108 PLAZA LINDAVISTA,11956018044,LA LLAVE MAGICA,0,0,12,2634
2016/09/06,107 CENTRAL DE ABASTOS,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,1,324
2016/09/06,106 REAL CENTER GUADALAJARA,11956028958,STF KIT PROFESIONAL,0,0,12,3108
2016/09/06,106 REAL CENTER GUADALAJARA,11956022024,TMNT MINIFIGURAS 2 FOIL PACK,0,0,6,325
2016/09/06,105 GALERÍAS METEPEC,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,12,3108
2016/09/06,104 MUNDO E,11956026426,TMNT FIGURA CON SONIDO 6,0,0,1,439
2016/09/06,103 INSURGENTES,11956027389,PAW SET CACHORROS METALICOS,0,0,12,14868
2016/09/06,103 INSURGENTES,11956020259,DWD DRAGONES DE ACCION,0,0,11,4059
2016/09/06,102 SAN COSME,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,6,1254
2016/09/06,177 BERNARDO QUINTANA,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,1,699
2016/09/06,101 GALERÍAS QUERETARO,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,7,2863
2016/09/06,176 VIA VALLEJO,11956020259,DWD DRAGONES DE ACCION,0,0,16,5904
2016/09/06,149 LEÒN PLAZA MAYOR,11956029033,BGM RETO EN FAMILIA,1,309,0,0
2016/09/06,175 GALERIAS TOLUCA,11956022492,MINI PELUCHES DRAGON DE 8,0,0,2,389
2016/09/06,174 GOURMETERIA,11956024271,PAW SET DE JUEGO,0,0,0,0
2016/09/06,173 GALERIAS SERDAN,11956026200,PAW INX BOLSA DE BLOQUES,0,0,0,0
2016/09/06,150 SAN LUIS,11956017872,BGM HEDBANZ  ADULTOS,0,0,6,2514
2016/09/06,172 GALERIAS MAZATLAN,11956026554,BGM MEMORIA PAW PATROL,0,0,9,1881
2016/09/06,149 LEÒN PLAZA MAYOR,11956022493,MINI PELUCHES DRAGON DE 4,0,0,6,820
2016/09/06,171 TECAMACHALCO,11956027389,PAW SET CACHORROS METALICOS,0,0,6,7434
2016/09/06,148 GRAN PLAZA MERIDA,11956025004,KNS KINETIC SAND TRIO,0,0,2,978
2016/09/06,170 METROPOLI PATRIOTISMO,11956028583,AGB FIG ACCION LUJO SONIDO,0,0,4,1636
2016/09/06,147 MONTEJO,11956026555,BGM AVENTURAS PAW PATROL,0,0,0,0
2016/09/06,169 GALERIAS CAMPECHE,11956031649,TMT MOV2 CAMION C FIGURA,0,0,1,1449
2016/09/06,146 ALTABRISA TABASCO,11956026593,PAW CACHORROS HEROES,0,0,4,836
2016/09/06,169 GALERIAS CAMPECHE,11956020699,BGM HIJOS CONTRA PADRES,0,0,2,558
2016/09/06,145 XALAPA LAS ANIMAS,11956027991,SFP FIG ACCION,0,0,5,795
2016/09/06,168 OAXACA,11956024525,STF MAQUINA DE COSER,0,0,5,4895
2016/09/06,144 XALAPA LAS AMERICAS,11956028699,PAW INX CAMION,0,0,3,2397
2016/09/06,167 TECNOLOGICO METEPEC,11956026425,TMNT FIGURA 2 5,0,0,2,418
2016/09/06,144 XALAPA LAS AMERICAS,11956020693,BATALLA DE LOS SEXOS,0,0,7,2723
2016/09/06,166 PLAZA CRYSTAL,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,2,1858
2016/09/06,143 CORDOBA,11956024157,PELUCHE LANZABLE DE CHIMUELO,0,0,3,1223
2016/09/06,165 SAN JUAN DEL RIO,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,13,3107
2016/09/06,142 URUAPAN AGORA,11956025002,KNS KINETIC SAND NEON 170 G,0,0,9,1341
2016/09/06,165 SAN JUAN DEL RIO,11956020276,DWD MINI DRAGONES,0,0,6,834
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956026462,TMT MEGA FIGURA 11 CLASICA CON VILLANO,0,0,1,659
2016/09/06,164 LEON SUR,11956024266,PAW VEHICULO BASICO,0,0,34,13566
2016/09/06,140 PALMAS,11956026618,PAW CACHORROS DE RES CATE,0,0,16,4784
2016/09/06,163 ANTEA QUERETARO,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,2,578
2016/09/06,139 GALERIAS ATIZAPAN,11956027992,SFP FIG ACCION SONIDO,0,0,4,2076
2016/09/06,162 PLAZA TLALNEPANTLA,11956026203,PAW INX COCHE CHASE,0,0,0,0
2016/09/06,139 GALERIAS ATIZAPAN,11956017872,BGM HEDBANZ  ADULTOS,0,0,8,3352
2016/09/06,161 GALERIAS CELAYA,11956026462,TMT MEGA FIGURA 11 CLASICA CON VILLANO,0,0,3,1977
2016/09/06,138 PLAZA VALLE ORIZABA,11956020699,BGM HIJOS CONTRA PADRES,0,0,3,837
2016/09/06,160 GALERIAS ZACATECAS,11956027033,PAW CACHORROS AEREOS,0,0,3,897
2016/09/06,137 ANDARES GUADALAJARA,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,12,4908
2016/09/06,159 PATRIA,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,6,5574
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,5,1745
2016/09/06,159 PATRIA,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,5,3495
2016/09/06,135 SAN JERONIMO,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,6,2694
2016/09/06,158 RIO MAYO,11956024525,STF MAQUINA DE COSER,0,0,0,0
2016/09/06,124 GALERIAS PACHUCA,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,12,1908
2016/09/06,134 POWER CENTER COACALCO,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,0,0
2016/09/06,157 TOWN CENTER ROSARIO,11956026125,TMT MUTATIONS MEZCLA Y COMBINA,0,0,2,478
2016/09/06,123 GALERIAS GUADALAJARA,11956026462,TMT MEGA FIGURA 11 CLASICA CON VILLANO,0,0,1,659
2016/09/06,134 POWER CENTER COACALCO,11956020259,DWD DRAGONES DE ACCION,0,0,14,4788
2016/09/06,156 TABASCO 2000,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,2,598
2016/09/06,121 OUTLET PUEBLA,11956027114,PAW INX CAJITA RUBBLE,0,0,6,1566
2016/09/06,133 ALTARIA AGUASCALIENTES,11956024609,DGB DIGIBIRD TRIO,0,0,4,2836
2016/09/06,155 PEDREGAL,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,2,1858
2016/09/06,121 OUTLET PUEBLA,11956019913,KIDI POP N ROCK,0,0,1,122
2016/09/06,132 LA CUSPIDE,11956026425,TMNT FIGURA 2 5,0,0,0,0
